,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers
831,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,180 (Lifestyle),4Q6LSSmQwn94hioXfvzdbU,71,85,['contemporary country'],7537077
832,Abbey Cone,1N53jg6KZxBoFI9oWNchct,If You Were A Song,3vKAQFXRh0lkJdPuS5pclq,70,47,"['country pop', 'modern country pop']",5945
833,Diplo,5fMUXHkw8R8eOP2RNVYEZX,Heartbroken (feat. Jessie Murph & Polo G),60eA3QITW5G2D7Woc11uKc,72,75,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",2576969
834,Austin Snell,6Hd5hSFd33CfhMqtG3fjtx,Pray All The Way Home,7mhe8marcC1uyu17L5oxyF,70,54,['modern country pop'],44757
835,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Alternate Ver.),2pLZ6tUBapqlngc9lnYz4M,80,88,['k-pop'],10924148
836,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,PACTO (feat. Bryant Myers & Dei V) - Remix,2VOXLA9TzOAVCjDi7RY5DV,83,75,"['reggaeton', 'trap latino', 'urbano latino']",3523166
837,Bellakath,4yjm4SvYqC5FFuLbB6TyHr,Reggaeton Champagne,7yIIeKUxTpn36X6CFJhgEi,88,69,"['perreo', 'urbano latino', 'urbano mexicano']",325818
838,Ryan Gosling,6kXm2YCtdUOpRYNKeKhfue,I’m Just Ken,3zXIvb4nZ3cTdT8CsbTy3U,77,61,['hollywood'],173966
839,Lauv,5JZ7CnR6gTvEMKX4g70Amv,"Steal The Show - From ""Elemental""",6R5fYCySNHrqo4Og6O1ppn,79,74,['pop'],6026735
840,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,Take Me Back To Eden,2Gt7fjNlx901pPRkvBiNBZ,73,70,['prog metal'],751274
841,alt!,2JUbvars1Q5hnkRa8IglAa,RAHHHH,5NLnV0krXXSIOqL1PyAd1Q,75,55,[],18566
842,Burna Boy,3wcj11K77LjEY1PkEazffa,City Boys,4RoKNqyZ9622tcAeNPNv5k,85,78,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",7086287
843,Jonas Sandberg,5JkM7qUhOcmY5SqK3SnU3O,Melancholy,569aPavFjL3WvPwZepX67d,75,52,[],237
844,Laufey,7gW0r5CkdEUMm42w9XpyZO,Dreamer,1YxQxV5sKZN1TgVpXl5MLA,73,77,['gen z singer-songwriter'],2052338
845,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Ni Me Debes Ni Te Debo,3Zin1vaMx7PjFWIOBTE4FM,82,84,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",8632339
846,LUCKI,5tQMB0cuNXdCtzovGt55uD,Leave Her,0MZGwYb5mTATbmoi671wEg,70,72,['plugg'],662740
847,Dei V,2YRyPiW98bpkARAS4B3OQP,Narcotics (with Bryant Myers),0p0cOpBujR114Wirv5AM7W,83,73,"['trap latino', 'urbano latino']",186868
848,Natanael Cano,0elWFr7TW8piilVRYJUe4P,Pacas De Billetes,1EZk1gal98tb4lNI862KzO,79,84,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",9278329
849,Josh Ross,1ZGTSMjK1D2HrpPTOh916U,Trouble,7cRggVoZ18mmvIN2EcSQ3J,72,56,['modern country pop'],53439
850,IVE,6RHTUrRF63xao58xh9FXYJ,Off The Record,3G7MgLuWLzUJQflWOCDZit,79,74,['k-pop girl group'],3066002
851,Jroll,48WrgVifBSBqcB7fGnNDL5,Sundown,6ErDe47NGUuUCEEFSA7vfX,69,46,[],1512
852,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Jaded,0LbZLBBZI1NfaDgb4dx0UD,78,82,['pop'],22524507
853,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Hummingbird (Metro Boomin & James Blake),6HexNTb392JS071DoTGo0y,75,85,['rap'],5971219
854,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,20191009 I Like Her,3oUn55qKRZ1JFzfQNbJjS1,73,77,"['edmonton indie', 'lo-fi indie', 'pov: indie']",4762862
855,GROOVY,6Y6qIKwe32BxNflpxbKsJc,jersey luv,50kWigrg0O9DFUzzbgJMZO,72,53,[],10839
856,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,Save Me The Trouble,7hZTywPKMdVjJzwdWu11BK,70,69,"['contemporary country', 'country', 'country road']",3084922
857,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Stick Season,7ibpNcYxrstM16ehN7OwbK,72,81,['pov: indie'],1483988
858,NCT 127,7f4ignuCJhLXfZ9giKT7rH,Fact Check,5EtiQveQFQy0R05hLVDyKv,77,70,"['k-pop', 'k-pop boy group']",7225426
859,Don Toliver,4Gso3d4CscCijv0lmajZWs,Embarrassed (feat. Travis Scott),6w9GrSUaQQIaMBYtabge7p,75,79,"['pop rap', 'rap', 'trap']",3396502
860,Maddie & Tae,34bhyY8jfKez7uKakMfy4y,Heart They Didn't Break,4QzoBae05AxedOwsC8cqlh,70,59,"['contemporary country', 'country', 'country road', 'modern country rock']",1118427
861,Chase Matthew,7HTLVyjNf0VRxfIgNcfRRH,Love You Again,7pvy3nhtBIQUakHS4OjFqB,70,62,['modern country pop'],181851
862,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Pass You By,7AFApnZCpYBlq2R2lpVfUb,69,78,['florida rap'],5787712
863,Flyana Boss,0CLW5934vy2XusynS1px1S,You Wish,0aoLgGE9S9qMjIGtTgpnNd,73,54,['trap queen'],145384
864,V,3JsHnjpbhX4SnySpvpa9DK,Rainy Days,54bg1e6ABcZfpU3yzwxnPf,83,81,"['j-division', 'korean ost']",15942272
865,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,Lose Control,17phhZDn6oGtzMe56NuWvj,80,69,[],949424
866,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Super,3AOf6YEpxQ894FmrwI9k96,82,78,"['k-pop', 'k-pop boy group']",10474798
867,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,Na Na Na,6G4ICKUrsPb117ULGyrQ5N,73,60,['jersey club'],71825
868,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Other Boys,5WZlorRUxgryaweu7kqeHd,77,81,"['brostep', 'edm', 'pop', 'progressive electro house']",35052302
869,Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,1fpj1CJPxY3YvN3AMAEYvt,81,80,['k-pop'],6820194
870,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,Hope You Know,2Ge2ZhznMuO22wIQ9Z5Wql,72,78,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",9866844
871,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Wet Vagina,5MqauQV2PhcEFfhKtBOTua,74,87,"['dance pop', 'pop']",27104305
872,blink-182,6FBDaR13swtiWwGhX1WQsP,ONE MORE TIME,1ja4311zfLHqUL96poSXfP,75,79,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7885839
873,KAROL G,790FomKkXshlbRYZFtlgla,OKI DOKI,4gJfPoMIcSDGY0tMGxm6Fu,78,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
874,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,Hellcats SRTs,1iK1hVN9o1zkpxw396QGbd,69,72,['trap queen'],303113
875,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Fight The Feeling,7l6nGz4gp6HGs5Cvmdeqe4,70,78,['florida rap'],5787712
876,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"Paris, Texas (feat. SYML)",0Oqxt6JixieLHbwMfnJGWO,77,88,"['art pop', 'pop']",29366429
877,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Can't Wait,5ZyQqAgrPr0cVm0VfM69Np,73,87,"['dance pop', 'pop']",27104305
878,Lauv,5JZ7CnR6gTvEMKX4g70Amv,Steal The Show,0SccFtYdj75y6lL2OW10Cf,75,74,['pop'],6026735
879,DaBaby,4r63FhuTkUYltbVAg5TQnk,SHAKE SUMN (with Sexyy Red) - REMIX,3IxGpAFxBAAfCQ6dv6sBiw,70,77,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",11324254
880,Charli XCX,25uiPmTg16RbhZWAqwLBy5,In The City,3xY5aYJcdvZX9xQxNd02ku,79,74,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",3005641
881,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Motion God,4FpgCVHDfwcHQ17hJ9SyuL,70,73,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4103329
882,Key Glock,0RESbWvOMyua0yuyVrztJ5,No Hook 2,2eLrDMQnosvAOTzoZ8bRZZ,71,74,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",1763716
883,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,Whip It,3TmwzKk7dOnMka3Q7NvGht,69,68,['southern hip hop'],237718
884,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,There I Go (feat. J. Cole & Mike WiLL Made-It),1llzRvV9QpuNHjPu0rVQSp,72,74,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5100516
885,lucidbeatz,4jEwTCIHu0hdDbamxScpou,Let U Go,40TZnaw4eDPChJNHw2Swf3,76,62,[],81778
886,Måneskin,0lAWpj5szCSwM4rUMHYmrr,HONEY (ARE U COMING?),3tNMdL4qjzNHfo7rlVMESK,82,77,"['indie rock italiano', 'italian pop']",8053229
887,Dom Dolla,205i7E8fNVfojowcQSfK9m,Saving Up,787Y2idwCU2Rk60Prv4wpr,75,65,"['australian house', 'deep groove house', 'house']",280820
888,OHGEESY,3ppQEG71r7jVpI8RudzycF,GEEKALEEK (feat. Cash Kidd),2f9JzwRy6Ofr5ixvN0ojKt,70,63,['cali rap'],274133
889,Junior H,7Gi6gjaWy3DxyilpF1a8Is,SERPIENTE,431Dwa4XSR1z1aWgmCisnP,78,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
890,Oliver Anthony Music,6IkfE2JyVoKwBZXvuytKX3,I Want to go Home,6AF00PUvxgVktZBMs7Apd4,71,68,['modern country pop'],707110
891,KAROL G,790FomKkXshlbRYZFtlgla,GATITA GANGSTER,5bD6mFl116xCxVMLy7IK9F,81,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
892,noturgf,32ENZVmItiETXMCYfM1bbS,Suffocation - Slowed,15uq77MdhAjrnBuumngIsz,78,65,['sped up'],28561
893,NF,6fOMl44jA4Sp5b9PpYCkzz,CAREFUL,7FET9gtiECWn7llt0sfvtU,73,77,"['hip hop', 'pop rap']",9161303
894,Odetari,7ITMCzIU9uII8gwRg8JAhc,I <3 LATINAS,5ZYc494Yhj18o8nbG777LV,74,79,"['sigilkore', 'sped up']",1571331
895,Young Miko,3qsKSpcV3ncke3hw52JSMB,ID,0crVjW9Jz8ktVuVXoUi187,81,81,"['trap latino', 'urbano latino']",1529989
896,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,Ya Corazón,49lbKqbCI8SmJfW64OYXGZ,78,81,"['corrido', 'sierreno']",1173145
897,Baby Keem,5SXuuuRpukkTvsLuUknva1,The Hillbillies,1h6w4POXM2LfG4ZD4xUfZQ,73,75,"['hip hop', 'rap']",1804467
898,Luke Combs,718COspgdWOnwOFpJHRZHS,5 Leaf Clover,52ChYmfu792MW2Ezv0whpk,73,81,"['contemporary country', 'country']",9487592
899,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,Peligro,231mWjDxgJH5OEQFkVIW5p,68,90,"['corridos tumbados', 'sad sierreno']",8745657
900,AKMU,6OwKE9Ez6ALxpTaKcT5ayv,Love Lee,1qosh64U6CR5ki1g1Rf2dZ,81,63,['k-pop'],1475668
901,Demetrius,37ZlV1yFde41URmILUKHwA,Patient,0arUAO3KakMNLwrmmYB7BT,68,45,[],56486
902,blink-182,6FBDaR13swtiWwGhX1WQsP,DANCE WITH ME,5k2KDcpVLgyy0dr7uzdJit,74,79,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7885839
903,Justine Skye,0jUQSUOcM7lxVn5eVGTkzQ,Collide (feat. Tyga),5kY2DRIom6dcVZbQb1SAX8,79,65,"['pop r&b', 'r&b']",807364
904,Drake,3TVXtAsR1Inumwj472S9r4,Tried Our Best,0Zsd3Og9cqUKvOKaynfygj,73,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
905,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Ouchies,18EGw1StZNDftpUcX8PM74,74,87,"['dance pop', 'pop']",27104305
906,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,In The Bible (feat. HARDY),2aw1aEAxMe05MZIS5XiK8U,70,85,['contemporary country'],7537077
907,Hozier,2FXC3k01G6Gw61bmprjgqS,"I, Carrion (Icarian)",3EN1l4uUvFBOy3pD9we2jf,69,79,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6069608
908,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Demons,6vb4kCEIM7zrwuHlxFbfeB,74,87,"['dance pop', 'pop']",27104305
909,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Shutcho,4rjQxlKAIXbEqHzjrnYZ7x,73,87,"['dance pop', 'pop']",27104305
910,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,BOTH,7mobUfp1aL8A6CdugCMWft,79,80,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",7142107
911,Alexander Stewart,0znpFLuaey34oJTE1jHSnT,i wish you cheated,6ErCfbbI9BG4bK2djjKUvP,77,63,['singer-songwriter pop'],844051
912,Young Miko,3qsKSpcV3ncke3hw52JSMB,Lisa,44FzVABpR2cciquTqADA0D,81,81,"['trap latino', 'urbano latino']",1529989
913,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,All My Love,11F1Tpe5da6M6vKLbUjauU,71,81,['pov: indie'],1483988
914,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,Dawged Em Skit,18XQFcIlJef2vkl2Mh0GxJ,68,82,"['r&b', 'rap']",4864019
915,Nardo Wick,0Njy6yR9LykNKYg9yE23QN,Hot Boy (feat. Lil Baby),31yydnZnSeCwkRPY7tlgQJ,70,66,"['florida drill', 'florida rap', 'southern hip hop']",869497
916,Officialalex425,2cmqbSrv0RSUeYRuWkqSiQ,Dame Amor,5pzdnCfGS2uz5XjXx6gem3,77,56,"['corridos tumbados', 'sad sierreno']",125899
917,Jonah Kagen,5KsRA81UaMVKvLNiwDySfp,The Roads,1z8cabK9f2r2pXWx30ErUW,72,55,['singer-songwriter pop'],111813
918,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,Pray,7MOCaEUbfGyq1K96umNVwJ,76,70,"['alt z', 'modern country pop', 'singer-songwriter pop']",702477
919,Alana Springsteen,4TPT9nwjRvEV49q7f8p4fy,goodbye looks good on you (feat. Mitchell Tenpenny),2otAb5kIGdZzJCqcUHNztT,70,57,"['contemporary country', 'country pop', 'modern country pop']",55131
920,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Neon Star (Country Boy Lullaby),1GiwvmI57OTGcKGNigZFJb,70,85,['contemporary country'],7537077
921,Jack Black,0qpMYTgbXRi1ZcX6vend3T,Peaches,4w9soAM7IrmYDhSXLp14p6,75,53,"['comedy rock', 'comic']",111018
922,Anuel AA,2R21vXR83lH98kGeO99Y66,OA,6gMj2DzKR2PjrrbNSwcGFR,86,85,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",33340273
923,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Miracle (with Ellie Goulding),5eTaQYBE1yrActixMAeLcZ,86,82,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",23414711
924,j-hope,0b1sIQumIAsNbqAoIClSpy,on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,79,68,"['k-pop', 'k-rap']",16399020
925,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Bigger Mistakes,1pmBuw9a3r467tlzVZj0P4,70,62,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']",427729
926,flyingfish,4aCzIdK4ystmbXSZVyVrSG,wonder if u care,0KdEx2ETCXYZeEVAZS4sJ4,71,52,[],75865
927,Quevedo,52iwsT98xCoGgiGntTiR7K,Buenas,4sDpxaulErbJ9NBaJDC7cJ,86,83,"['rap canario', 'trap latino', 'urbano latino']",3224999
928,XG,0LOK81e9H5lr61HlGGHqwA,PUPPET SHOW,7sDkXyDikXhpRz715MdiEp,79,67,['k-pop girl group'],967032
929,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,We Didn’t Start The Fire,60glT2wsoSHV3B8yCRSB8v,73,77,"['emo', 'modern rock', 'pop', 'rock']",10333074
930,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,Let It Burn,5OKlj1PEpzA4g0JSljysE9,70,55,['pop rap'],57035
931,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,If We Were Vampires (feat. Wesley Schultz) - Spotify Singles,6LKvzEJQTIm2RrWAMPwQH6,71,81,['pov: indie'],1483988
932,Lil Wayne,55Aa2cqylxrFIXC767Z865,Kat Food,6WYo4HDHHvMJZU1lNebB3V,71,83,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",14144830
933,Diddy,59wfkuBoNyhDMQGCljbUbA,Another One Of Me (feat. 21 Savage),4hGmQboiou09EwhcTWa0H6,74,71,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",1585167
934,Victoria Monét,63XBtGSEZINSyXylZxEUbv,We Might Even Be Falling In Love (Duet) - Spotify Singles,0wOtc2nY3NOohp4xSwOyTN,74,68,['alternative r&b'],823017
935,Charlie Worsham,1nYvElumwIjMkOczb985bq,How I Learned To Pray (feat. Luke Combs),6DYtfjCJdFOXUlV3E9a9bI,70,49,['modern country rock'],32075
936,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,Pretty Girl (with Rema),1p5GikXPiCkw5T2VrSPrO1,76,76,['bronx drill'],2285671
937,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,Fingers Crossed,4wH7ZoqgETaACS9BlUkvuY,77,68,"['alt z', 'gen z singer-songwriter']",1206017
938,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,Cowboys And Angels,6HhZDGrpQuj2iLiN1JCpyl,70,70,"['alt z', 'modern country pop', 'singer-songwriter pop']",702477
939,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Hands On Me (feat. Meghan Trainor),1TXbPx0WUaJM0fjDVs4wCD,75,76,"['dance pop', 'pop']",11935368
940,IVE,6RHTUrRF63xao58xh9FXYJ,Either Way,6ezYHltHYhuJckdCsYsRJI,78,74,['k-pop girl group'],3066002
941,Junior H,7Gi6gjaWy3DxyilpF1a8Is,MILES DE ROSAS,0N9YbdsoDv3SwT8wt4S5rT,77,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
942,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That,7kaFsQygyiCqRboWCXztxZ,79,77,"['k-pop', 'k-pop boy group']",8947997
943,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Born With A Beer In My Hand,1BAU6v0fuAV914qMUEESR1,70,85,['contemporary country'],7537077
944,Drake,3TVXtAsR1Inumwj472S9r4,Bahamas Promises,4v3B7G0WQxcXQDrIcTUCsr,73,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
945,Fred again..,4oLeXFyACqeem2VImYeBFe,adore u,3YgtkOxZsTuaZdL8McA1FQ,84,75,"['edm', 'house', 'stutter house']",1051684
946,Hozier,2FXC3k01G6Gw61bmprjgqS,Eat Your Young,2Jw3VjB1xy5KHBqEeAC6VK,70,79,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6069608
947,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,79,77,"['k-pop', 'k-pop boy group']",8947997
948,Junior H,7Gi6gjaWy3DxyilpF1a8Is,MIÉNTELE,77ewVGidVJETHhGtlNelrg,77,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
949,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Never Grow Up (Taylor's Version),2EFZ9emtKWEglWUQGEQ3P9,75,100,['pop'],91476272
950,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,She Calls Me Back,1KUINfIgNjnttphTi4imgI,71,81,['pov: indie'],1483988
951,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm,ICEWHORE!,0RgKtaVv27Nff2y29qaD8W,77,70,"['sigilkore', 'sped up']",579701
952,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,I know it won't work,33uKUpu9ZXsHhcxRLoxnWI,74,70,['alt z'],1317048
953,NF,6fOMl44jA4Sp5b9PpYCkzz,HOPE,12cZWGf5ZgLcKubEW9mx5q,74,77,"['hip hop', 'pop rap']",9161303
954,Jenna Raine,3aHe9rMa5HFTjXHw8tEz0A,It Is What It Is,1558CwDaXSZiCplq9AaH0q,75,56,"['alt z', 'singer-songwriter pop']",167599
955,Conner Smith,0y2FPygoi6LVc75pxCgsMk,Creek Will Rise,5owS9iWWGd6mDlFjUFzBsw,70,53,['modern country pop'],48009
956,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Northern Attitude,0F2ptTeWy3Yf7kuFMyNdSb,71,81,['pov: indie'],1483988
957,KAROL G,790FomKkXshlbRYZFtlgla,PERO TÚ,1dw7qShk971xMD6r6mA4VN,80,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
958,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Karma (feat. Ice Spice),4i6cwNY6oIUU2XZxPIw82Y,75,100,['pop'],91476272
959,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,Winner,3b5MPNYlX8ztJowxAwzTai,75,76,"['bedroom pop', 'pop', 'pov: indie']",8580049
960,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Rap Beef,6fDRECyrduLIU9HwbpsRR2,69,78,['florida rap'],5787712
961,BabyTron,0sKsReKseslDlhxmbN6wLk,Out On Bond,07iXzCjxJdfHTUenA34iXt,69,66,"['detroit hip hop', 'scam rap']",351426
962,Isabel LaRosa,5arKwJZEvT5uKq4o0JfqR4,eyes don't lie,2GWCZJWundoYi5IloWIgTX,80,71,"['dark r&b', 'hyperpop', 'sped up']",655955
963,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,How Much Is Weed?,44KWbTVZev3SWdv1t5UoYE,72,74,"['alternative pop rock', 'pov: indie']",1383319
964,Clovis Reyes,1rPMCfJhANfBT78l2wf4d6,Fluxxwave,5K2onWVFDevmZ5y9AgiEcr,79,64,[],63733
965,Junior H,7Gi6gjaWy3DxyilpF1a8Is,LAS NOCHES,0uQhDYHyoZe5DpncrPolb6,77,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
966,Don Toliver,4Gso3d4CscCijv0lmajZWs,No Pole,0eaVIYo2zeOaGJeqZ5TwYz,72,79,"['pop rap', 'rap', 'trap']",3396502
967,JIHYO,7F1iAHRYxR3MY7yAEuFqgL,Killin’ Me Good,4Cyf87ul1le0xTWRFBoYd7,79,61,[],425461
968,Hozier,2FXC3k01G6Gw61bmprjgqS,Abstract (Psychopomp),5XNOw5EcLiqeqx8KDQY5Q6,69,79,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6069608
969,hako,71UHb0juSLfDoktgvCELin,listen!,12eAtj918bpsB4Vts8pCMu,74,58,[],31028
970,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,Bigger Person,2Kqw2ECnErSCU9bxPSVgGx,76,68,"['alt z', 'gen z singer-songwriter']",1206017
971,blink-182,6FBDaR13swtiWwGhX1WQsP,FELL IN LOVE,3wIaPhVmXG6lcIPfm7D0fm,74,79,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7885839
972,JISOO,6UZ0ba50XreR4TM8u322gs,FLOWER,69CrOS7vEHIrhC2ILyEi0s,79,65,['k-pop'],1963369
973,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer - LP Giobbi Remix,0pjBqAz8GlxGlpaU4W0DxS,74,100,['pop'],91476272
974,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,A&W,5nW4z3pfZgJAJ2QTCz9AIE,76,88,"['art pop', 'pop']",29366429
975,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,rodeo dr,2rjv9fXzpZDbB6lEeIoB3l,72,82,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6160788
976,Lil Durk,3hcs9uc56yIGFCSy9leWe7,War Bout It (feat. 21 Savage),4muwDurKeVOB1WBjTVRWlD,71,80,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",6464360
977,Shakira,0EmeFodog0BfCgMzAIvKQp,Copa Vacía,2iVgM5C7m1G4CJGbms301G,83,84,"['colombian pop', 'dance pop', 'latin pop', 'pop']",31855109
978,Lil Mabu,6FAo7ORAHEzSSf5q10LLfN,RICH SCHOLAR,2hsNdc8rDVN2O5QOxbGayy,72,67,['meme'],790539
979,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Yves,7DRM6aQqMhVMweZ8H7UBei,71,78,"['melodic rap', 'pluggnb', 'rap']",6502431
980,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Ours (Taylor’s Version),3yNJkriPzWjkkDAWHIAVUq,74,100,['pop'],91476272
981,akiaura,0zilOJ2Ze0FLrQ76cZQaoc,Sleepwalker,1IPHnu3hVkawJMzkP97tcm,80,61,['dreampunk'],40293
982,Jon Reddick,7H0gjeKVq6IPXcAUZzzhD2,I Believe It (The Life of Jesus),2iym3PPUfaR5285b8iLfbq,71,58,"['ccm', 'worship']",28142
983,Owen Riegling,0FDlMMfT3tLEKM0QdEIHYu,Old Dirt Roads,0ayd4fDb6rMZl9uqCY3Hzl,70,47,[],4119
984,LECADE,5KfgJTNwvEbzMtJREyq9Jt,Sober Me Up,6W2k8I5gQGFZNQ1n97sCFV,70,58,['modern country pop'],42279
985,sped up viral,3hYgfaELzhbTbvax70GtqM,moonlight (kali uchis) - sped up version,1TL4lgjSoc9SeKKjLhDO1n,80,58,['sped up'],25747
986,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,Rain,0GXwlEXCO8qeeeOIYpsR3m,72,70,['prog metal'],751274
987,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,Dance With You,5SIb4S2seQAeCHPXxiNHBL,69,63,"['contemporary country', 'country', 'country road', 'modern country rock']",1033574
988,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Halfway To Hell,3EON33SUQai62FI5Sv0gPT,69,74,"['country rap', 'nashville hip hop', 'tennessee hip hop']",2707854
989,Labrinth,2feDdbD5araYcm6JhFHHw7,The Feels,3l3iCfpZsxbxWJhYoiQNkD,77,76,"['indie poptimism', 'pop']",3081808
